Date,target
2021-11-15 00:00:00-05:00,0.00029957847692307915
2021-11-16 00:00:00-05:00,-0.002322932620921425
2021-11-17 00:00:00-05:00,0.00277706888839524
2021-11-18 00:00:00-05:00,-0.022906762542505676
2021-11-19 00:00:00-05:00,-0.009149310154722978
2021-11-22 00:00:00-05:00,-0.025685959044739914
2021-11-23 00:00:00-05:00,-0.03778359292349753
2021-11-24 00:00:00-05:00,-0.02564765690352111
2021-11-26 00:00:00-05:00,-0.012092330795846595
2021-11-29 00:00:00-05:00,-0.012505387288271663
2021-11-30 00:00:00-05:00,0.027921654013344455
2021-12-01 00:00:00-05:00,0.04221969823613403
2021-12-02 00:00:00-05:00,0.019567129165184438
2021-12-03 00:00:00-05:00,0.03819857363514578
2021-12-06 00:00:00-05:00,0.016957590930528177
2021-12-07 00:00:00-05:00,-0.010506608714510035
2021-12-08 00:00:00-05:00,0.002300294834848726
2021-12-09 00:00:00-05:00,0.00021437139758107016
2021-12-10 00:00:00-05:00,-0.01965927732000372
2021-12-13 00:00:00-05:00,-0.021414925890276937
2021-12-14 00:00:00-05:00,0.002863539563124906
2021-12-15 00:00:00-05:00,-0.002692243055722243
2021-12-16 00:00:00-05:00,0.0124415336844248
2021-12-17 00:00:00-05:00,0.03781495176654315
2021-12-20 00:00:00-05:00,0.04811194767826388
2021-12-21 00:00:00-05:00,0.03114043566933722
2021-12-22 00:00:00-05:00,0.018110292922610238
2021-12-23 00:00:00-05:00,0.00926467249956886
2021-12-27 00:00:00-05:00,0.0009430600532851496
2021-12-28 00:00:00-05:00,0.0014260001377432996
2021-12-29 00:00:00-05:00,-0.019058256917354188
2021-12-30 00:00:00-05:00,-0.017263101944440584
2021-12-31 00:00:00-05:00,-0.01867519584929722
2022-01-03 00:00:00-05:00,-0.025538423892209394
2022-01-04 00:00:00-05:00,-0.016333213726177354
2022-01-05 00:00:00-05:00,0.005636453779066741
2022-01-06 00:00:00-05:00,-0.007287101673305707
2022-01-07 00:00:00-05:00,-0.002939357311145807
2022-01-10 00:00:00-05:00,-0.019376730854982704
2022-01-11 00:00:00-05:00,-0.0383183494354683
2022-01-12 00:00:00-05:00,-0.05152633829735831
2022-01-13 00:00:00-05:00,-0.05715477949101688
2022-01-14 00:00:00-05:00,-0.05353758559233035
2022-01-18 00:00:00-05:00,-0.04823769396105537
2022-01-19 00:00:00-05:00,-0.04066401842183798
2022-01-20 00:00:00-05:00,-0.03471756253505187
2022-01-21 00:00:00-05:00,0.009064468340240772
2022-01-24 00:00:00-05:00,0.0228946965798702
2022-01-25 00:00:00-05:00,0.042534765475333414
2022-01-26 00:00:00-05:00,0.0553092919595648
2022-01-27 00:00:00-05:00,0.03561847156553832
2022-01-28 00:00:00-05:00,0.015273332843248166
2022-01-31 00:00:00-05:00,-0.005890008606114661
2022-02-01 00:00:00-05:00,-0.004437658661548105
2022-02-02 00:00:00-05:00,0.0004156041529750354
2022-02-03 00:00:00-05:00,0.006090392964568592
2022-02-04 00:00:00-05:00,-0.018364318695770154
